Sample_1	Site_1	Mass_1	C1	H1	O1	N1	S1	P1	MolForm_1	El_comp_1	Class_1
SZ_F2	SZ	440.149538	19	27	7	3	1	0	C19H27O7N3S	CHONS	Lignin
SZ_F2	SZ	440.1674349	19	27	9	3	0	0	C19H27O9N3	CHON	Lignin
SZ_F2	SZ	444.1332613	19	27	9	1	1	0	C19H27O9NS	CHONS	Lignin
SZ_F2	SZ	456.1445989	19	27	8	3	1	0	C19H27O8N3S	CHONS	Lignin
SZ_F2	SZ	456.1623998	19	27	10	3	0	0	C19H27O10N3	CHON	Lignin
SZ_F2	SZ	460.1281265	19	27	10	1	1	0	C19H27O10NS	CHONS	Lignin
SZ_F2	SZ	472.1396191	19	27	9	3	1	0	C19H27O9N3S	CHONS	Lignin
SZ_F2	SZ	488.1344145	19	27	10	3	1	0	C19H27O10N3S	CHONS	Lignin
SZ_F2	SZ	637.35678	38	54	6	0	1	0	C38H54O6S	CHOS	Lignin
SZ_F2	SZ	665.3628987	38	54	6	2	1	0	C38H54O6N2S	CHONS	Lignin
SZ_F2	SZ	697.3349471	38	54	6	2	2	0	C38H54O6N2S2	CHONS	Lignin
SZ_F2	SZ	713.3476331	38	54	9	2	1	0	C38H54O9N2S	CHONS	Lignin
SZ_F2	SZ	745.3371912	38	54	11	2	1	0	C38H54O11N2S	CHONS	Lignin
SZ_F2	SZ	781.328833	38	54	17	0	0	0	C38H54O17	CHO	Lignin
SZ_F2	SZ	776.3942871	45	64	4	1	2	1	C45H64O4NS2P	CHONSP	UnsatHC
SZ_F2	SZ	791.4307986	45	64	8	2	1	0	C45H64O8N2S	CHONS	Lignin
SZ_F2	SZ	792.3892814	45	64	5	1	2	1	C45H64O5NS2P	CHONSP	UnsatHC
SZ_F2	SZ	808.3837102	45	64	6	1	2	1	C45H64O6NS2P	CHONSP	Lignin
SZ_F2	SZ	823.4207361	45	64	10	2	1	0	C45H64O10N2S	CHONS	Lignin
SZ_F2	SZ	840.4094066	45	64	12	1	0	1	C45H64O12NP	CHONP	Lignin
SZ_F2	SZ	843.3992593	45	64	13	0	1	0	C45H64O13S	CHOS	Lignin
SZ_F2	SZ	872.3992463	45	64	14	1	0	1	C45H64O14NP	CHONP	Lignin
SZ_F2	SZ	458.2547608	26	37	6	1	0	0	C26H37O6N	CHON	Lignin
SZ_F2	SZ	490.2446286	26	37	8	1	0	0	C26H37O8N	CHON	Lignin
SZ_F2	SZ	502.2559102	26	37	7	3	0	0	C26H37O7N3	CHON	Lignin
SZ_F2	SZ	506.2395368	26	37	9	1	0	0	C26H37O9N	CHON	Lignin
SZ_F2	SZ	550.2405978	26	37	10	3	0	0	C26H37O10N3	CHON	Lignin
SZ_F2	SZ	566.2355444	26	37	11	3	0	0	C26H37O11N3	CHON	Lignin
SZ_F2	SZ	918.4930731	52	74	11	1	0	1	C52H74O11NP	CHONP	Lignin
SZ_F2	SZ	568.3099768	33	47	5	1	1	0	C33H47O5NS	CHONS	Lignin
SZ_F2	SZ	600.2997572	33	47	7	1	1	0	C33H47O7NS	CHONS	Lignin
SZ_F2	SZ	662.38821	40	57	5	1	1	0	C40H57O5NS	CHONS	Lignin
SZ_F2	SZ	663.3466928	40	57	2	0	2	1	C40H57O2S2P	CHOSP	UnsatHC
SZ_F2	SZ	678.3833517	40	57	6	1	1	0	C40H57O6NS	CHONS	Lignin
SZ_F2	SZ	679.3413703	40	57	3	0	2	1	C40H57O3S2P	CHOSP	UnsatHC
SZ_F2	SZ	694.3782526	40	57	7	1	1	0	C40H57O7NS	CHONS	Lignin
SZ_F2	SZ	726.3679575	40	57	9	1	1	0	C40H57O9NS	CHONS	Lignin
SZ_F2	SZ	727.3257853	40	57	6	0	2	1	C40H57O6S2P	CHOSP	Lignin
SZ_F2	SZ	742.3627222	40	57	10	1	1	0	C40H57O10NS	CHONS	Lignin
SZ_F2	SZ	743.3214178	40	57	7	0	2	1	C40H57O7S2P	CHOSP	Lignin
SZ_F2	SZ	754.3740514	40	57	9	3	1	0	C40H57O9N3S	CHONS	Lignin
SZ_F2	SZ	791.3413044	40	57	14	0	0	1	C40H57O14P	CHOP	Lignin
SZ_F2	SZ	807.3365114	40	57	15	0	0	1	C40H57O15P	CHOP	Lignin
SZ_F2	SZ	789.4148948	47	67	4	0	2	1	C47H67O4S2P	CHOSP	UnsatHC
SZ_F2	SZ	821.4399841	47	67	10	0	0	1	C47H67O10P	CHOP	Lignin
SZ_F2	SZ	848.4521771	47	67	9	3	1	0	C47H67O9N3S	CHONS	Lignin
SZ_F2	SZ	864.4472225	47	67	10	3	1	0	C47H67O10N3S	CHONS	Lignin
SZ_F2	SZ	157.0506287	7	10	4	0	0	0	C7H10O4	CHO	Lignin
SZ_F2	SZ	189.0404545	7	10	6	0	0	0	C7H10O6	CHO	Tannin
SZ_F2	SZ	235.1339112	14	20	3	0	0	0	C14H20O3	CHO	Lignin
SZ_F2	SZ	251.1288081	14	20	4	0	0	0	C14H20O4	CHO	Lignin
SZ_F2	SZ	263.1401162	14	20	3	2	0	0	C14H20O3N2	CHON	Lignin
SZ_F2	SZ	267.1237643	14	20	5	0	0	0	C14H20O5	CHO	Lignin
SZ_F2	SZ	279.1349762	14	20	4	2	0	0	C14H20O4N2	CHON	Lignin
SZ_F2	SZ	283.1187139	14	20	6	0	0	0	C14H20O6	CHO	Lignin
SZ_F2	SZ	295.1121425	14	20	3	2	1	0	C14H20O3N2S	CHONS	Lignin
SZ_F2	SZ	295.1299144	14	20	5	2	0	0	C14H20O5N2	CHON	Lignin
SZ_F2	SZ	299.0958668	14	20	5	0	1	0	C14H20O5S	CHOS	Lignin
SZ_F2	SZ	299.1136498	14	20	7	0	0	0	C14H20O7	CHO	Lignin
SZ_F2	SZ	311.1248769	14	20	6	2	0	0	C14H20O6N2	CHON	Lignin
SZ_F2	SZ	315.0908538	14	20	6	0	1	0	C14H20O6S	CHOS	Lignin
SZ_F2	SZ	315.1086077	14	20	8	0	0	0	C14H20O8	CHO	Lignin
SZ_F2	SZ	327.1197874	14	20	7	2	0	0	C14H20O7N2	CHON	Lignin
SZ_F2	SZ	331.0856758	14	20	7	0	1	0	C14H20O7S	CHOS	Lignin
SZ_F2	SZ	343.0969859	14	20	6	2	1	0	C14H20O6N2S	CHONS	Lignin
SZ_F2	SZ	343.1147359	14	20	8	2	0	0	C14H20O8N2	CHON	Lignin
SZ_F2	SZ	347.0805758	14	20	8	0	1	0	C14H20O8S	CHOS	Lignin
SZ_F2	SZ	359.0918823	14	20	7	2	1	0	C14H20O7N2S	CHONS	Lignin
SZ_F2	SZ	359.1095993	14	20	9	2	0	0	C14H20O9N2	CHON	Lignin
SZ_F2	SZ	363.0756006	14	20	9	0	1	0	C14H20O9S	CHOS	Lignin
SZ_F2	SZ	375.0868876	14	20	8	2	1	0	C14H20O8N2S	CHONS	Lignin
SZ_F2	SZ	377.1970471	21	30	6	0	0	0	C21H30O6	CHO	Lignin
SZ_F2	SZ	379.0704483	14	20	10	0	1	0	C14H20O10S	CHOS	Tannin
SZ_F2	SZ	391.0638696	14	20	7	2	2	0	C14H20O7N2S2	CHONS	Lignin
SZ_F2	SZ	391.0816935	14	20	9	2	1	0	C14H20O9N2S	CHONS	Lignin
SZ_F2	SZ	393.1919827	21	30	7	0	0	0	C21H30O7	CHO	Lignin
SZ_F2	SZ	407.0588652	14	20	8	2	2	0	C14H20O8N2S2	CHONS	Lignin
SZ_F2	SZ	409.18689	21	30	8	0	0	0	C21H30O8	CHO	Lignin
SZ_F2	SZ	421.1980789	21	30	7	2	0	0	C21H30O7N2	CHON	Lignin
SZ_F2	SZ	423.0536824	14	20	9	2	2	0	C14H20O9N2S2	CHONS	Lignin
SZ_F2	SZ	425.1816569	21	30	9	0	0	0	C21H30O9	CHO	Lignin
SZ_F2	SZ	437.1929928	21	30	8	2	0	0	C21H30O8N2	CHON	Lignin
SZ_F2	SZ	439.2854062	28	40	4	0	0	0	C28H40O4	CHO	Lignin
SZ_F2	SZ	441.1589473	21	30	8	0	1	0	C21H30O8S	CHOS	Lignin
SZ_F2	SZ	441.1766702	21	30	10	0	0	0	C21H30O10	CHO	Lignin
SZ_F2	SZ	453.1879402	21	30	9	2	0	0	C21H30O9N2	CHON	Lignin
SZ_F2	SZ	457.1715259	21	30	11	0	0	0	C21H30O11	CHO	Lignin
SZ_F2	SZ	469.164929	21	30	8	2	1	0	C21H30O8N2S	CHONS	Lignin
SZ_F2	SZ	473.1664799	21	30	12	0	0	0	C21H30O12	CHO	Lignin
SZ_F2	SZ	551.2498809	28	40	11	0	0	0	C28H40O11	CHO	Lignin
SZ_F2	SZ	565.3356351	35	50	4	0	1	0	C35H50O4S	CHOS	UnsatHC
SZ_F2	SZ	581.3305586	35	50	5	0	1	0	C35H50O5S	CHOS	Lignin
SZ_F2	SZ	597.3253917	35	50	6	0	1	0	C35H50O6S	CHOS	Lignin
SZ_F2	SZ	613.3202654	35	50	7	0	1	0	C35H50O7S	CHOS	Lignin
SZ_F2	SZ	615.2293094	28	40	15	0	0	0	C28H40O15	CHO	Lignin
SZ_F2	SZ	625.3315833	35	50	6	2	1	0	C35H50O6N2S	CHONS	Lignin
SZ_F2	SZ	629.3153246	35	50	8	0	1	0	C35H50O8S	CHOS	Lignin
SZ_F2	SZ	631.2246291	28	40	16	0	0	0	C28H40O16	CHO	Lignin
SZ_F2	SZ	645.3100941	35	50	9	0	1	0	C35H50O9S	CHOS	Lignin
SZ_F2	SZ	661.3048679	35	50	10	0	1	0	C35H50O10S	CHOS	Lignin
SZ_F2	SZ	735.4046175	42	60	7	2	1	0	C42H60O7N2S	CHONS	Lignin
SZ_F2	SZ	736.3631742	42	60	4	1	2	1	C42H60O4NS2P	CHONSP	UnsatHC
SZ_F2	SZ	738.2542008	35	50	10	1	2	1	C35H50O10NS2P	CHONSP	Lignin
SZ_F2	SZ	741.2976374	35	50	17	0	0	0	C35H50O17	CHO	Lignin
SZ_F2	SZ	768.3526292	42	60	6	1	2	1	C42H60O6NS2P	CHONSP	Lignin
SZ_F2	SZ	783.3892697	42	60	10	2	1	0	C42H60O10N2S	CHONS	Lignin
SZ_F2	SZ	814.4462472	49	70	3	1	2	1	C49H70O3NS2P	CHONSP	UnsatHC
SZ_F2	SZ	815.3791418	42	60	12	2	1	0	C42H60O12N2S	CHONS	Lignin
SZ_F2	SZ	832.3679148	42	60	14	1	0	1	C42H60O14NP	CHONP	Lignin
SZ_F2	SZ	848.362999	42	60	15	1	0	1	C42H60O15NP	CHONP	Lignin
SZ_F2	SZ	862.466497	49	70	10	1	0	1	C49H70O10NP	CHONP	Lignin
SZ_F2	SZ	878.4615912	49	70	11	1	0	1	C49H70O11NP	CHONP	Lignin
SZ_F2	SZ	843.4616097	51	73	4	0	2	1	C51H73O4S2P	CHOSP	UnsatHC
SZ_F2	SZ	859.4562536	51	73	5	0	2	1	C51H73O5S2P	CHOSP	UnsatHC
SZ_F2	SZ	986.4573698	51	73	16	1	1	0	C51H73O16NS	CHONS	Lignin
SZ_F2	SZ	986.4754706	51	73	18	1	0	0	C51H73O18N	CHON	Lignin
SZ_F2	SZ	765.3779943	44	63	5	0	2	1	C44H63O5S2P	CHOSP	UnsatHC
SZ_F2	SZ	781.3728757	44	63	6	0	2	1	C44H63O6S2P	CHOSP	Lignin
SZ_F2	SZ	792.4259601	44	63	8	3	1	0	C44H63O8N3S	CHONS	Lignin
SZ_F2	SZ	793.3842339	44	63	5	2	2	1	C44H63O5N2S2P	CHONSP	UnsatHC
SZ_F2	SZ	812.4225063	44	63	13	1	0	0	C44H63O13N	CHON	Lignin
SZ_F2	SZ	828.3818217	44	63	10	1	2	0	C44H63O10NS2	CHONS	Lignin
SZ_F2	SZ	892.379099	44	63	16	1	1	0	C44H63O16NS	CHONS	Lignin
SZ_F2	SZ	559.3710793	37	53	2	0	0	1	C37H53O2P	CHOP	UnsatHC
SZ_F2	SZ	575.3662351	37	53	3	0	0	1	C37H53O3P	CHOP	UnsatHC
SZ_F2	SZ	638.3518209	37	53	6	1	1	0	C37H53O6NS	CHONS	Lignin
SZ_F2	SZ	654.3470284	37	53	7	1	1	0	C37H53O7NS	CHONS	Lignin
SZ_F2	SZ	655.3049263	37	53	4	0	2	1	C37H53O4S2P	CHOSP	UnsatHC
SZ_F2	SZ	670.3417751	37	53	8	1	1	0	C37H53O8NS	CHONS	Lignin
SZ_F2	SZ	682.352987	37	53	7	3	1	0	C37H53O7N3S	CHONS	Lignin
SZ_F2	SZ	702.3316519	37	53	10	1	1	0	C37H53O10NS	CHONS	Lignin
SZ_F2	SZ	528.296812	30	43	7	1	0	0	C30H43O7N	CHON	Lignin
SZ_F2	SZ	572.2977581	30	43	8	3	0	0	C30H43O8N3	CHON	Lignin
SZ_F2	SZ	867.5347909	53	76	6	2	1	0	C53H76O6N2S	CHONS	UnsatHC
SZ_F2	SZ	418.2235422	23	33	6	1	0	0	C23H33O6N	CHON	Lignin
SZ_F2	SZ	434.2184636	23	33	7	1	0	0	C23H33O7N	CHON	Lignin
SZ_F2	SZ	446.2295985	23	33	6	3	0	0	C23H33O6N3	CHON	Lignin
SZ_F2	SZ	462.2245523	23	33	7	3	0	0	C23H33O7N3	CHON	Lignin
SZ_F2	SZ	466.1903898	23	33	7	1	1	0	C23H33O7NS	CHONS	Lignin
SZ_F2	SZ	466.2084567	23	33	9	1	0	0	C23H33O9N	CHON	Lignin
SZ_F2	SZ	478.2195825	23	33	8	3	0	0	C23H33O8N3	CHON	Lignin
SZ_F2	SZ	482.1853082	23	33	8	1	1	0	C23H33O8NS	CHONS	Lignin
SZ_F2	SZ	494.2143488	23	33	9	3	0	0	C23H33O9N3	CHON	Lignin
SZ_F2	SZ	510.2093582	23	33	10	3	0	0	C23H33O10N3	CHON	Lignin
SZ_F2	SZ	789.4514515	46	66	7	2	1	0	C46H66O7N2S	CHONS	Lignin
SZ_F2	SZ	790.4096863	46	66	4	1	2	1	C46H66O4NS2P	CHONSP	UnsatHC
SZ_F2	SZ	821.459627	46	66	11	2	0	0	C46H66O11N2	CHON	Lignin
SZ_F2	SZ	822.3997384	46	66	6	1	2	1	C46H66O6NS2P	CHONSP	Lignin
SZ_F2	SZ	854.4253406	46	66	12	1	0	1	C46H66O12NP	CHONP	Lignin
SZ_F2	SZ	869.4262151	46	66	12	2	1	0	C46H66O12N2S	CHONS	Lignin
SZ_F2	SZ	886.3790802	46	66	10	1	2	1	C46H66O10NS2P	CHONSP	Lignin
SZ_F2	SZ	632.3873521	39	56	4	1	0	1	C39H56O4NP	CHONP	UnsatHC
SZ_F2	SZ	647.3885622	39	56	4	2	1	0	C39H56O4N2S	CHONS	UnsatHC
SZ_F2	SZ	651.3724772	39	56	6	0	1	0	C39H56O6S	CHOS	Lignin
SZ_F2	SZ	663.3834675	39	56	5	2	1	0	C39H56O5N2S	CHONS	Lignin
SZ_F2	SZ	664.3417253	39	56	2	1	2	1	C39H56O2NS2P	CHONSP	UnsatHC
SZ_F2	SZ	683.3621552	39	56	8	0	1	0	C39H56O8S	CHOS	Lignin
SZ_F2	SZ	711.3683024	39	56	8	2	1	0	C39H56O8N2S	CHONS	Lignin
SZ_F2	SZ	759.3528398	39	56	11	2	1	0	C39H56O11N2S	CHONS	Lignin
SZ_F2	SZ	292.1554116	16	23	4	1	0	0	C16H23O4N	CHON	Lignin
SZ_F2	SZ	308.1503074	16	23	5	1	0	0	C16H23O5N	CHON	Lignin
SZ_F2	SZ	320.1616157	16	23	4	3	0	0	C16H23O4N3	CHON	Lignin
SZ_F2	SZ	324.1452602	16	23	6	1	0	0	C16H23O6N	CHON	Lignin
SZ_F2	SZ	340.1223702	16	23	5	1	1	0	C16H23O5NS	CHONS	Lignin
SZ_F2	SZ	340.1402571	16	23	7	1	0	0	C16H23O7N	CHON	Lignin
SZ_F2	SZ	352.1513584	16	23	6	3	0	0	C16H23O6N3	CHON	Lignin
SZ_F2	SZ	356.117415	16	23	6	1	1	0	C16H23O6NS	CHONS	Lignin
SZ_F2	SZ	356.1351739	16	23	8	1	0	0	C16H23O8N	CHON	Lignin
SZ_F2	SZ	368.1463706	16	23	7	3	0	0	C16H23O7N3	CHON	Lignin
SZ_F2	SZ	372.1122166	16	23	7	1	1	0	C16H23O7NS	CHONS	Lignin
SZ_F2	SZ	372.1299945	16	23	9	1	0	0	C16H23O9N	CHON	Lignin
SZ_F2	SZ	384.1234576	16	23	6	3	1	0	C16H23O6N3S	CHONS	Lignin
SZ_F2	SZ	384.1412065	16	23	8	3	0	0	C16H23O8N3	CHON	Lignin
SZ_F2	SZ	388.107133	16	23	8	1	1	0	C16H23O8NS	CHONS	Lignin
SZ_F2	SZ	400.1183302	16	23	7	3	1	0	C16H23O7N3S	CHONS	Lignin
SZ_F2	SZ	400.1361122	16	23	9	3	0	0	C16H23O9N3	CHON	Lignin
SZ_F2	SZ	404.1021241	16	23	9	1	1	0	C16H23O9NS	CHONS	Lignin
SZ_F2	SZ	416.1132775	16	23	8	3	1	0	C16H23O8N3S	CHONS	Lignin
SZ_F2	SZ	420.0968557	16	23	10	1	1	0	C16H23O10NS	CHONS	Lignin
SZ_F2	SZ	432.1081482	16	23	9	3	1	0	C16H23O9N3S	CHONS	Lignin
SZ_F2	SZ	448.0852695	16	23	8	3	2	0	C16H23O8N3S2	CHONS	Lignin
SZ_F2	SZ	525.3044528	32	46	4	0	1	0	C32H46O4S	CHOS	Lignin
SZ_F2	SZ	557.2942038	32	46	6	0	1	0	C32H46O6S	CHOS	Lignin
SZ_F2	SZ	573.2889219	32	46	7	0	1	0	C32H46O7S	CHOS	Lignin
SZ_F2	SZ	653.2815782	32	46	14	0	0	0	C32H46O14	CHO	Lignin
SZ_F2	SZ	669.2760701	32	46	15	0	0	0	C32H46O15	CHO	Lignin
SZ_F2	SZ	685.2355385	32	46	12	0	2	0	C32H46O12S2	CHOS	Lignin
SZ_F2	SZ	819.4254784	48	69	5	0	2	1	C48H69O5S2P	CHOSP	UnsatHC
SZ_F2	SZ	851.4504093	48	69	11	0	0	1	C48H69O11P	CHOP	Lignin
SZ_F2	SZ	676.403982	41	59	5	1	1	0	C41H59O5NS	CHONS	UnsatHC
SZ_F2	SZ	677.3623796	41	59	2	0	2	1	C41H59O2S2P	CHOSP	UnsatHC
SZ_F2	SZ	693.3573187	41	59	3	0	2	1	C41H59O3S2P	CHOSP	UnsatHC
SZ_F2	SZ	708.3761659	41	59	5	1	2	0	C41H59O5NS2	CHONS	UnsatHC
SZ_F2	SZ	725.3465911	41	59	5	0	2	1	C41H59O5S2P	CHOSP	UnsatHC
SZ_F2	SZ	756.3785685	41	59	10	1	1	0	C41H59O10NS	CHONS	Lignin
SZ_F2	SZ	804.3634646	41	59	13	1	1	0	C41H59O13NS	CHONS	Lignin
SZ_F2	SZ	816.3743019	41	59	12	3	1	0	C41H59O12N3S	CHONS	Lignin
SZ_F2	SZ	447.2389417	25	36	7	0	0	0	C25H36O7	CHO	Lignin
SZ_F2	SZ	463.2337004	25	36	8	0	0	0	C25H36O8	CHO	Lignin
SZ_F2	SZ	475.2448446	25	36	7	2	0	0	C25H36O7N2	CHON	Lignin
SZ_F2	SZ	479.2285934	25	36	9	0	0	0	C25H36O9	CHO	Lignin
SZ_F2	SZ	491.2400134	25	36	8	2	0	0	C25H36O8N2	CHON	Lignin
SZ_F2	SZ	495.2234345	25	36	10	0	0	0	C25H36O10	CHO	Lignin
SZ_F2	SZ	523.2298224	25	36	10	2	0	0	C25H36O10N2	CHON	Lignin
SZ_F2	SZ	559.2030572	25	36	14	0	0	0	C25H36O14	CHO	Lignin
SZ_F2	SZ	575.198056	25	36	15	0	0	0	C25H36O15	CHO	Lignin
SZ_F2	SZ	860.4519908	50	72	5	1	2	1	C50H72O5NS2P	CHONSP	UnsatHC
SZ_F2	SZ	876.4468976	50	72	6	1	2	1	C50H72O6NS2P	CHONSP	UnsatHC
SZ_F2	SZ	924.4669714	50	72	13	1	0	1	C50H72O13NP	CHONP	Lignin
SZ_F2	SZ	955.4627287	50	72	14	2	1	0	C50H72O14N2S	CHONS	Lignin
SZ_F2	SZ	582.3258423	34	49	5	1	1	0	C34H49O5NS	CHONS	Lignin
SZ_F2	SZ	598.3206032	34	49	6	1	1	0	C34H49O6NS	CHONS	Lignin
SZ_F2	SZ	614.3155907	34	49	7	1	1	0	C34H49O7NS	CHONS	Lignin
SZ_F2	SZ	630.3103616	34	49	8	1	1	0	C34H49O8NS	CHONS	Lignin
SZ_F2	SZ	750.3786839	43	62	4	1	2	1	C43H62O4NS2P	CHONSP	UnsatHC
SZ_F2	SZ	781.3922935	43	62	7	2	2	0	C43H62O7N2S2	CHONS	Lignin
SZ_F2	SZ	781.4280892	43	62	11	2	0	0	C43H62O11N2	CHON	Lignin
SZ_F2	SZ	782.3686403	43	62	6	1	2	1	C43H62O6NS2P	CHONSP	Lignin
SZ_F2	SZ	797.4051172	43	62	10	2	1	0	C43H62O10N2S	CHONS	Lignin
SZ_F2	SZ	801.3888636	43	62	12	0	1	0	C43H62O12S	CHOS	Lignin
SZ_F2	SZ	830.3886061	43	62	13	1	0	1	C43H62O13NP	CHONP	Lignin
SZ_F2	SZ	845.3898194	43	62	13	2	1	0	C43H62O13N2S	CHONS	Lignin
SZ_F2	SZ	846.3837589	43	62	14	1	0	1	C43H62O14NP	CHONP	Lignin
SZ_F2	SZ	878.373337	43	62	16	1	0	1	C43H62O16NP	CHONP	Lignin
SZ_F2	SZ	198.0771672	9	13	4	1	0	0	C9H13O4N	CHON	Lignin
SZ_F2	SZ	214.0720615	9	13	5	1	0	0	C9H13O5N	CHON	Lignin
SZ_F2	SZ	230.0491894	9	13	4	1	1	0	C9H13O4NS	CHONS	Lignin
SZ_F2	SZ	246.0441458	9	13	5	1	1	0	C9H13O5NS	CHONS	Lignin
SZ_F2	SZ	246.0618437	9	13	7	1	0	0	C9H13O7N	CHON	Tannin
SZ_F2	SZ	262.0212886	9	13	4	1	2	0	C9H13O4NS2	CHONS	Lignin
SZ_F2	SZ	262.0390786	9	13	6	1	1	0	C9H13O6NS	CHONS	Tannin
SZ_F2	SZ	263.0326224	9	13	7	0	0	1	C9H13O7P	CHOP	Tannin
SZ_F2	SZ	278.0162787	9	13	5	1	2	0	C9H13O5NS2	CHONS	Lignin
SZ_F2	SZ	279.0275004	9	13	8	0	0	1	C9H13O8P	CHOP	Tannin
SZ_F2	SZ	305.1757808	18	26	4	0	0	0	C18H26O4	CHO	Lignin
SZ_F2	SZ	310.0060887	9	13	7	1	2	0	C9H13O7NS2	CHONS	Tannin
SZ_F2	SZ	321.170762	18	26	5	0	0	0	C18H26O5	CHO	Lignin
SZ_F2	SZ	337.1657263	18	26	6	0	0	0	C18H26O6	CHO	Lignin
SZ_F2	SZ	349.1769238	18	26	5	2	0	0	C18H26O5N2	CHON	Lignin
SZ_F2	SZ	353.1606605	18	26	7	0	0	0	C18H26O7	CHO	Lignin
SZ_F2	SZ	365.1718834	18	26	6	2	0	0	C18H26O6N2	CHON	Lignin
SZ_F2	SZ	369.1555725	18	26	8	0	0	0	C18H26O8	CHO	Lignin
SZ_F2	SZ	381.1667158	18	26	7	2	0	0	C18H26O7N2	CHON	Lignin
SZ_F2	SZ	385.1504673	18	26	9	0	0	0	C18H26O9	CHO	Lignin
SZ_F2	SZ	397.1616959	18	26	8	2	0	0	C18H26O8N2	CHON	Lignin
SZ_F2	SZ	401.1275299	18	26	8	0	1	0	C18H26O8S	CHOS	Lignin
SZ_F2	SZ	401.1453258	18	26	10	0	0	0	C18H26O10	CHO	Lignin
SZ_F2	SZ	413.1386387	18	26	7	2	1	0	C18H26O7N2S	CHONS	Lignin
SZ_F2	SZ	413.1563486	18	26	9	2	0	0	C18H26O9N2	CHON	Lignin
SZ_F2	SZ	417.12243	18	26	9	0	1	0	C18H26O9S	CHOS	Lignin
SZ_F2	SZ	417.1402199	18	26	11	0	0	0	C18H26O11	CHO	Lignin
SZ_F2	SZ	488.2654179	27	39	7	1	0	0	C27H39O7N	CHON	Lignin
SZ_F2	SZ	504.2603234	27	39	8	1	0	0	C27H39O8N	CHON	Lignin
SZ_F2	SZ	520.255169	27	39	9	1	0	0	C27H39O9N	CHON	Lignin
SZ_F2	SZ	579.3512991	36	52	4	0	1	0	C36H52O4S	CHOS	UnsatHC
SZ_F2	SZ	580.2510953	27	39	11	3	0	0	C27H39O11N3	CHON	Lignin
SZ_F2	SZ	762.4230392	45	65	5	1	2	0	C45H65O5NS2	CHONS	UnsatHC
SZ_F2	SZ	763.3991513	45	65	4	0	2	1	C45H65O4S2P	CHOSP	UnsatHC
SZ_F2	SZ	779.3940502	45	65	5	0	2	1	C45H65O5S2P	CHOSP	UnsatHC
SZ_F2	SZ	795.3887306	45	65	6	0	2	1	C45H65O6S2P	CHOSP	Lignin
SZ_F2	SZ	918.4059661	45	65	15	3	1	0	C45H65O15N3S	CHONS	Lignin
SZ_F2	SZ	938.4029652	45	65	20	1	0	0	C45H65O20N	CHON	Lignin
SZ_F2	SZ	788.4302861	47	68	3	1	2	1	C47H68O3NS2P	CHONSP	UnsatHC
SZ_F2	SZ	820.4205974	47	68	5	1	2	1	C47H68O5NS2P	CHONSP	UnsatHC
SZ_F2	SZ	836.4151371	47	68	6	1	2	1	C47H68O6NS2P	CHONSP	Lignin
SZ_F2	SZ	852.4104181	47	68	7	1	2	1	C47H68O7NS2P	CHONSP	Lignin
SZ_F2	SZ	871.431162	47	68	13	0	1	0	C47H68O13S	CHOS	Lignin
SZ_F2	SZ	900.3952368	47	68	10	1	2	1	C47H68O10NS2P	CHONSP	Lignin
SZ_F2	SZ	900.4305455	47	68	14	1	0	1	C47H68O14NP	CHONP	Lignin
SZ_F2	SZ	668.3626851	38	55	7	1	1	0	C38H55O7NS	CHONS	Lignin
SZ_F2	SZ	669.3208948	38	55	4	0	2	1	C38H55O4S2P	CHOSP	UnsatHC
SZ_F2	SZ	700.3521669	38	55	9	1	1	0	C38H55O9NS	CHONS	Lignin
SZ_F2	SZ	716.3471823	38	55	10	1	1	0	C38H55O10NS	CHONS	Lignin
SZ_F2	SZ	501.2858584	29	42	7	0	0	0	C29H42O7	CHO	Lignin
SZ_F2	SZ	517.2805345	29	42	8	0	0	0	C29H42O8	CHO	Lignin
SZ_F2	SZ	661.2350444	29	42	17	0	0	0	C29H42O17	CHO	Lignin
SZ_F2	SZ	677.2295975	29	42	18	0	0	0	C29H42O18	CHO	Lignin
SZ_F2	SZ	709.2197089	29	42	20	0	0	0	C29H42O20	CHO	Tannin
SZ_F2	SZ	801.4511181	49	71	3	0	2	1	C49H71O3S2P	CHOSP	UnsatHC
SZ_F2	SZ	817.4458833	49	71	4	0	2	1	C49H71O4S2P	CHOSP	UnsatHC
SZ_F2	SZ	940.4634918	49	71	13	3	1	0	C49H71O13N3S	CHONS	Lignin
SZ_F2	SZ	374.2085822	20	29	4	3	0	0	C20H29O4N3	CHON	Lignin
SZ_F2	SZ	378.192257	20	29	6	1	0	0	C20H29O6N	CHON	Lignin
SZ_F2	SZ	390.2034343	20	29	5	3	0	0	C20H29O5N3	CHON	Lignin
SZ_F2	SZ	394.1871475	20	29	7	1	0	0	C20H29O7N	CHON	Lignin
SZ_F2	SZ	406.1984341	20	29	6	3	0	0	C20H29O6N3	CHON	Lignin
SZ_F2	SZ	410.1641867	20	29	6	1	1	0	C20H29O6NS	CHONS	Lignin
SZ_F2	SZ	410.1820557	20	29	8	1	0	0	C20H29O8N	CHON	Lignin
SZ_F2	SZ	422.1932444	20	29	7	3	0	0	C20H29O7N3	CHON	Lignin
SZ_F2	SZ	426.1592175	20	29	7	1	1	0	C20H29O7NS	CHONS	Lignin
SZ_F2	SZ	426.1771054	20	29	9	1	0	0	C20H29O9N	CHON	Lignin
